geo_code,age_band,sex,population
5273032000,70-74,M,183
5273032000,70-74,F,163
5273032000,75-79,M,96
5273032000,75-79,F,150
5273032000,80-84,M,88
5273032000,80-84,F,145
5273032000,85-89,M,42
5273032000,85-89,F,110
5273032000,90-94,M,19
5273032000,90-94,F,38
5273032000,95-99,M,3
5273032000,95-99,F,11
5273032000,100+,M,0
5273032000,100+,F,2
5273033000,0-4,M,7
5273033000,0-4,F,12
5273033000,5-9,M,13
5273033000,5-9,F,10
5273033000,10-14,M,24
5273033000,10-14,F,24
5273033000,15-19,M,26
5273033000,15-19,F,40
5273033000,20-24,M,29
5273033000,20-24,F,22
5273033000,25-29,M,35
5273033000,25-29,F,20
5273033000,30-34,M,31
5273033000,30-34,F,22
5273033000,35-39,M,25
5273033000,35-39,F,22
5273033000,40-44,M,50
5273033000,40-44,F,29
5273033000,45-49,M,52
5273033000,45-49,F,42
5273033000,50-54,M,94
5273033000,50-54,F,66
5273033000,55-59,M,151
5273033000,55-59,F,102
5273033000,60-64,M,169
5273033000,60-64,F,134
5273033000,65-69,M,215
5273033000,65-69,F,149
5273033000,70-74,M,135
5273033000,70-74,F,135
5273033000,75-79,M,89
5273033000,75-79,F,119
5273033000,80-84,M,65
5273033000,80-84,F,138
5273033000,85-89,M,55
5273033000,85-89,F,102
5273033000,90-94,M,22
5273033000,90-94,F,64
5273033000,95-99,M,3
5273033000,95-99,F,10
5273033000,100+,M,2
5273033000,100+,F,3
5273034000,0-4,M,14
5273034000,0-4,F,13
5273034000,5-9,M,24
5273034000,5-9,F,24
5273034000,10-14,M,34
5273034000,10-14,F,33
5273034000,15-19,M,74
5273034000,15-19,F,75
5273034000,20-24,M,48
5273034000,20-24,F,59
5273034000,25-29,M,55
5273034000,25-29,F,37
5273034000,30-34,M,54
5273034000,30-34,F,47
5273034000,35-39,M,48
5273034000,35-39,F,31
5273034000,40-44,M,73
5273034000,40-44,F,59
5273034000,45-49,M,91
5273034000,45-49,F,69
5273034000,50-54,M,170
5273034000,50-54,F,89
5273034000,55-59,M,199
5273034000,55-59,F,165
5273034000,60-64,M,258
5273034000,60-64,F,231
5273034000,65-69,M,307
5273034000,65-69,F,267
5273034000,70-74,M,218
5273034000,70-74,F,211
5273034000,75-79,M,138
5273034000,75-79,F,161
5273034000,80-84,M,108
5273034000,80-84,F,193
5273034000,85-89,M,69
5273034000,85-89,F,162
5273034000,90-94,M,29
5273034000,90-94,F,81
5273034000,95-99,M,1
5273034000,95-99,F,12
5273034000,100+,M,0
5273034000,100+,F,3
5273035000,0-4,M,4
5273035000,0-4,F,2
5273035000,5-9,M,5
5273035000,5-9,F,4
5273035000,10-14,M,6
5273035000,10-14,F,4
5273035000,15-19,M,15
5273035000,15-19,F,14
5273035000,20-24,M,8
5273035000,20-24,F,9
5273035000,25-29,M,12
5273035000,25-29,F,11
5273035000,30-34,M,16
5273035000,30-34,F,5
5273035000,35-39,M,16
5273035000,35-39,F,9
5273035000,40-44,M,24
5273035000,40-44,F,14
5273035000,45-49,M,29
5273035000,45-49,F,16
5273035000,50-54,M,48
5273035000,50-54,F,24
5273035000,55-59,M,62
5273035000,55-59,F,50
5273035000,60-64,M,109
5273035000,60-64,F,64
5273035000,65-69,M,106
5273035000,65-69,F,110
5273035000,70-74,M,115
5273035000,70-74,F,84
5273035000,75-79,M,52
5273035000,75-79,F,70
5273035000,80-84,M,40
5273035000,80-84,F,67
5273035000,85-89,M,30
5273035000,85-89,F,55
5273035000,90-94,M,7
5273035000,90-94,F,21
5273035000,95-99,M,0
5273035000,95-99,F,4
5273035000,100+,M,0
5273035000,100+,F,2
5274025000,0-4,M,64
5274025000,0-4,F,72
5274025000,5-9,M,99
5274025000,5-9,F,81
5274025000,10-14,M,167
5274025000,10-14,F,165
5274025000,15-19,M,182
5274025000,15-19,F,202
5274025000,20-24,M,147
5274025000,20-24,F,131
5274025000,25-29,M,193
5274025000,25-29,F,154
5274025000,30-34,M,154
5274025000,30-34,F,127
5274025000,35-39,M,142
5274025000,35-39,F,157
5274025000,40-44,M,186
5274025000,40-44,F,193
5274025000,45-49,M,268
5274025000,45-49,F,223
5274025000,50-54,M,294
5274025000,50-54,F,230
5274025000,55-59,M,358
5274025000,55-59,F,280
5274025000,60-64,M,366
5274025000,60-64,F,282
5274025000,65-69,M,337
5274025000,65-69,F,374
5274025000,70-74,M,277
5274025000,70-74,F,266
5274025000,75-79,M,201
5274025000,75-79,F,252
5274025000,80-84,M,104
5274025000,80-84,F,194
5274025000,85-89,M,67
5274025000,85-89,F,170
5274025000,90-94,M,28
5274025000,90-94,F,64
5274025000,95-99,M,1
5274025000,95-99,F,18
5274025000,100+,M,1
5274025000,100+,F,2
5274031000,0-4,M,10
5274031000,0-4,F,14
5274031000,5-9,M,13
5274031000,5-9,F,11
5274031000,10-14,M,14
5274031000,10-14,F,15
5274031000,15-19,M,38
5274031000,15-19,F,22
5274031000,20-24,M,18
5274031000,20-24,F,23
5274031000,25-29,M,27
5274031000,25-29,F,17
5274031000,30-34,M,26
5274031000,30-34,F,23
5274031000,35-39,M,25
5274031000,35-39,F,16
5274031000,40-44,M,32
5274031000,40-44,F,20
5274031000,45-49,M,41
5274031000,45-49,F,28
5274031000,50-54,M,73
5274031000,50-54,F,40
5274031000,55-59,M,107
5274031000,55-59,F,82
5274031000,60-64,M,130
5274031000,60-64,F,104
5274031000,65-69,M,123
5274031000,65-69,F,98
5274031000,70-74,M,88
5274031000,70-74,F,114
5274031000,75-79,M,86
5274031000,75-79,F,94
5274031000,80-84,M,64
5274031000,80-84,F,85
5274031000,85-89,M,41
5274031000,85-89,F,88
5274031000,90-94,M,11
5274031000,90-94,F,41
5274031000,95-99,M,5
5274031000,95-99,F,5
5274031000,100+,M,1
5274031000,100+,F,0
5274032000,0-4,M,12
5274032000,0-4,F,12
5274032000,5-9,M,15
5274032000,5-9,F,8
5274032000,10-14,M,21
5274032000,10-14,F,13
5274032000,15-19,M,32
5274032000,15-19,F,22
5274032000,20-24,M,31
5274032000,20-24,F,16
5274032000,25-29,M,14
5274032000,25-29,F,25
5274032000,30-34,M,26
5274032000,30-34,F,17
5274032000,35-39,M,18
5274032000,35-39,F,15
5274032000,40-44,M,43
5274032000,40-44,F,28
5274032000,45-49,M,57
5274032000,45-49,F,22
5274032000,50-54,M,73
5274032000,50-54,F,57
5274032000,55-59,M,109
5274032000,55-59,F,75
5274032000,60-64,M,132
5274032000,60-64,F,113
5274032000,65-69,M,162
5274032000,65-69,F,158
5274032000,70-74,M,144
5274032000,70-74,F,137
5274032000,75-79,M,109
5274032000,75-79,F,103
5274032000,80-84,M,59
5274032000,80-84,F,120
5274032000,85-89,M,37
5274032000,85-89,F,73
5274032000,90-94,M,25
5274032000,90-94,F,40
5274032000,95-99,M,1
5274032000,95-99,F,8
5274032000,100+,M,0
5274032000,100+,F,3
5274033500,0-4,M,24
5274033500,0-4,F,37
5274033500,5-9,M,47
5274033500,5-9,F,35
5274033500,10-14,M,68
5274033500,10-14,F,63
5274033500,15-19,M,97
5274033500,15-19,F,85
5274033500,20-24,M,91
5274033500,20-24,F,55
5274033500,25-29,M,76
5274033500,25-29,F,53
5274033500,30-34,M,69
5274033500,30-34,F,75
5274033500,35-39,M,65
5274033500,35-39,F,70
5274033500,40-44,M,101
5274033500,40-44,F,79
5274033500,45-49,M,156
5274033500,45-49,F,115
5274033500,50-54,M,172
5274033500,50-54,F,156
5274033500,55-59,M,229
5274033500,55-59,F,188
5274033500,60-64,M,243
5274033500,60-64,F,183
5274033500,65-69,M,242
5274033500,65-69,F,219
5274033500,70-74,M,177
5274033500,70-74,F,183
5274033500,75-79,M,130
5274033500,75-79,F,130
5274033500,80-84,M,79
5274033500,80-84,F,131
5274033500,85-89,M,46
5274033500,85-89,F,127
5274033500,90-94,M,20
5274033500,90-94,F,65
5274033500,95-99,M,2
5274033500,95-99,F,11
5274033500,100+,M,1
5274033500,100+,F,1
5274034000,0-4,M,7
5274034000,0-4,F,6
5274034000,5-9,M,11
5274034000,5-9,F,7
5274034000,10-14,M,6
5274034000,10-14,F,9
5274034000,15-19,M,24
5274034000,15-19,F,11
5274034000,20-24,M,20
5274034000,20-24,F,19
5274034000,25-29,M,34
5274034000,25-29,F,16
5274034000,30-34,M,20
5274034000,30-34,F,20
5274034000,35-39,M,23
5274034000,35-39,F,24
5274034000,40-44,M,36
5274034000,40-44,F,21
5274034000,45-49,M,52
5274034000,45-49,F,25
5274034000,50-54,M,59
5274034000,50-54,F,64
5274034000,55-59,M,112
5274034000,55-59,F,88
5274034000,60-64,M,135
5274034000,60-64,F,99
5274034000,65-69,M,166
5274034000,65-69,F,158
5274034000,70-74,M,119
5274034000,70-74,F,113
5274034000,75-79,M,82
5274034000,75-79,F,105
5274034000,80-84,M,50
5274034000,80-84,F,87
5274034000,85-89,M,24
5274034000,85-89,F,101
5274034000,90-94,M,13
5274034000,90-94,F,30
5274034000,95-99,M,2
5274034000,95-99,F,7
5274034000,100+,M,0
5274034000,100+,F,0
5274035000,0-4,M,13
5274035000,0-4,F,13
5274035000,5-9,M,13
5274035000,5-9,F,13
5274035000,10-14,M,26
5274035000,10-14,F,19
5274035000,15-19,M,34
5274035000,15-19,F,33
5274035000,20-24,M,30
5274035000,20-24,F,25
5274035000,25-29,M,32
5274035000,25-29,F,31
5274035000,30-34,M,34
5274035000,30-34,F,18
5274035000,35-39,M,30
5274035000,35-39,F,28
5274035000,40-44,M,33
5274035000,40-44,F,23
5274035000,45-49,M,62
5274035000,45-49,F,43
5274035000,50-54,M,78
5274035000,50-54,F,66
5274035000,55-59,M,119
5274035000,55-59,F,106
5274035000,60-64,M,144
5274035000,60-64,F,108
5274035000,65-69,M,137
5274035000,65-69,F,113
5274035000,70-74,M,105
5274035000,70-74,F,109
5274035000,75-79,M,88
5274035000,75-79,F,86
5274035000,80-84,M,42
5274035000,80-84,F,94
5274035000,85-89,M,27
5274035000,85-89,F,59
5274035000,90-94,M,8
5274035000,90-94,F,42
5274035000,95-99,M,1
5274035000,95-99,F,9
5274035000,100+,M,0
5274035000,100+,F,1
5274036000,0-4,M,13
5274036000,0-4,F,5
5274036000,5-9,M,4
5274036000,5-9,F,15
5274036000,10-14,M,19
5274036000,10-14,F,14
5274036000,15-19,M,18
5274036000,15-19,F,18
5274036000,20-24,M,17
5274036000,20-24,F,17
5274036000,25-29,M,17
5274036000,25-29,F,11
5274036000,30-34,M,23
5274036000,30-34,F,12
5274036000,35-39,M,14
5274036000,35-39,F,15
5274036000,40-44,M,21
5274036000,40-44,F,22
5274036000,45-49,M,45
5274036000,45-49,F,24
5274036000,50-54,M,61
5274036000,50-54,F,31
5274036000,55-59,M,61
5274036000,55-59,F,65
5274036000,60-64,M,107
5274036000,60-64,F,82
5274036000,65-69,M,136
5274036000,65-69,F,108
5274036000,70-74,M,106
5274036000,70-74,F,79
5274036000,75-79,M,53
5274036000,75-79,F,45
5274036000,80-84,M,38
5274036000,80-84,F,59
5274036000,85-89,M,17
5274036000,85-89,F,65
5274036000,90-94,M,12
5274036000,90-94,F,35
5274036000,95-99,M,2
5274036000,95-99,F,6
5274036000,100+,M,0
5274036000,100+,F,1
5275025000,0-4,M,103
5275025000,0-4,F,108
5275025000,5-9,M,150
5275025000,5-9,F,118
5275025000,10-14,M,165
5275025000,10-14,F,156
5275025000,15-19,M,200
5275025000,15-19,F,162
5275025000,20-24,M,157
5275025000,20-24,F,108
5275025000,25-29,M,188
5275025000,25-29,F,155
5275025000,30-34,M,193
5275025000,30-34,F,186
5275025000,35-39,M,186
5275025000,35-39,F,144
5275025000,40-44,M,189
5275025000,40-44,F,212
5275025000,45-49,M,300
5275025000,45-49,F,226
5275025000,50-54,M,245
5275025000,50-54,F,211
5275025000,55-59,M,333
5275025000,55-59,F,271
5275025000,60-64,M,305
5275025000,60-64,F,221
5275025000,65-69,M,302
5275025000,65-69,F,277
5275025000,70-74,M,220
5275025000,70-74,F,225
5275025000,75-79,M,180
5275025000,75-79,F,222
5275025000,80-84,M,102
5275025000,80-84,F,175
5275025000,85-89,M,63
5275025000,85-89,F,155
5275025000,90-94,M,33
5275025000,90-94,F,77
5275025000,95-99,M,3
5275025000,95-99,F,18
5275025000,100+,M,0
5275025000,100+,F,2
5275031000,0-4,M,11
5275031000,0-4,F,8
5275031000,5-9,M,8
5275031000,5-9,F,2
5275031000,10-14,M,10
5275031000,10-14,F,12
5275031000,15-19,M,12
5275031000,15-19,F,9
5275031000,20-24,M,6
5275031000,20-24,F,9
5275031000,25-29,M,14
5275031000,25-29,F,8
5275031000,30-34,M,18
5275031000,30-34,F,15
5275031000,35-39,M,16
5275031000,35-39,F,14
5275031000,40-44,M,22
5275031000,40-44,F,13
5275031000,45-49,M,32
5275031000,45-49,F,16
5275031000,50-54,M,44
5275031000,50-54,F,22
5275031000,55-59,M,75
5275031000,55-59,F,47
5275031000,60-64,M,75
5275031000,60-64,F,53
5275031000,65-69,M,84
5275031000,65-69,F,59
5275031000,70-74,M,68
5275031000,70-74,F,55
5275031000,75-79,M,35
5275031000,75-79,F,70
5275031000,80-84,M,45
5275031000,80-84,F,73
5275031000,85-89,M,27
5275031000,85-89,F,73
5275031000,90-94,M,11
5275031000,90-94,F,36
5275031000,95-99,M,1
5275031000,95-99,F,4
5275031000,100+,M,0
5275031000,100+,F,1
5275032000,0-4,M,18
5275032000,0-4,F,9
5275032000,5-9,M,2
5275032000,5-9,F,7
5275032000,10-14,M,6
5275032000,10-14,F,6
5275032000,15-19,M,14
5275032000,15-19,F,13
5275032000,20-24,M,20
5275032000,20-24,F,7
5275032000,25-29,M,20
5275032000,25-29,F,19
5275032000,30-34,M,27
5275032000,30-34,F,19
5275032000,35-39,M,14
5275032000,35-39,F,22
5275032000,40-44,M,30
5275032000,40-44,F,24
5275032000,45-49,M,27
5275032000,45-49,F,17
5275032000,50-54,M,57
5275032000,50-54,F,41
5275032000,55-59,M,85
5275032000,55-59,F,66
5275032000,60-64,M,110
5275032000,60-64,F,97
5275032000,65-69,M,147
5275032000,65-69,F,115
5275032000,70-74,M,99
5275032000,70-74,F,77
5275032000,75-79,M,66
5275032000,75-79,F,66
5275032000,80-84,M,36
5275032000,80-84,F,52
5275032000,85-89,M,20
5275032000,85-89,F,37
5275032000,90-94,M,10
5275032000,90-94,F,24
5275032000,95-99,M,3
5275032000,95-99,F,4
5275032000,100+,M,0
5275032000,100+,F,0
5275033000,0-4,M,6
5275033000,0-4,F,3
5275033000,5-9,M,10
5275033000,5-9,F,11
5275033000,10-14,M,10
5275033000,10-14,F,12
5275033000,15-19,M,15
5275033000,15-19,F,8
5275033000,20-24,M,25
5275033000,20-24,F,9
5275033000,25-29,M,20
5275033000,25-29,F,11
5275033000,30-34,M,25
5275033000,30-34,F,11
5275033000,35-39,M,22
5275033000,35-39,F,13
5275033000,40-44,M,34
5275033000,40-44,F,16
5275033000,45-49,M,44
5275033000,45-49,F,15
5275033000,50-54,M,43
5275033000,50-54,F,26
5275033000,55-59,M,66
5275033000,55-59,F,49
5275033000,60-64,M,83
5275033000,60-64,F,76
5275033000,65-69,M,108
5275033000,65-69,F,79
5275033000,70-74,M,79
5275033000,70-74,F,71
5275033000,75-79,M,68
5275033000,75-79,F,69
5275033000,80-84,M,40
5275033000,80-84,F,60
5275033000,85-89,M,26
5275033000,85-89,F,60
5275033000,90-94,M,3
5275033000,90-94,F,30
5275033000,95-99,M,1
5275033000,95-99,F,10
5275033000,100+,M,0
5275033000,100+,F,2
5275034000,0-4,M,13
5275034000,0-4,F,8
5275034000,5-9,M,4
5275034000,5-9,F,8
5275034000,10-14,M,7
5275034000,10-14,F,9
5275034000,15-19,M,23
5275034000,15-19,F,18
5275034000,20-24,M,16
5275034000,20-24,F,11
5275034000,25-29,M,33
5275034000,25-29,F,13
5275034000,30-34,M,19
5275034000,30-34,F,17
5275034000,35-39,M,19
5275034000,35-39,F,12
5275034000,40-44,M,22
5275034000,40-44,F,15
5275034000,45-49,M,41
5275034000,45-49,F,22
5275034000,50-54,M,56
5275034000,50-54,F,35
5275034000,55-59,M,63
5275034000,55-59,F,62
5275034000,60-64,M,99
5275034000,60-64,F,88
5275034000,65-69,M,152
5275034000,65-69,F,86
5275034000,70-74,M,73
5275034000,70-74,F,65
5275034000,75-79,M,69
5275034000,75-79,F,70
5275034000,80-84,M,60
5275034000,80-84,F,82
5275034000,85-89,M,30
5275034000,85-89,F,68
5275034000,90-94,M,14
5275034000,90-94,F,29
5275034000,95-99,M,3
5275034000,95-99,F,6
5275034000,100+,M,0
5275034000,100+,F,0
5275035500,0-4,M,16
5275035500,0-4,F,24
5275035500,5-9,M,12
5275035500,5-9,F,21
5275035500,10-14,M,39
5275035500,10-14,F,19
5275035500,15-19,M,46
5275035500,15-19,F,39
5275035500,20-24,M,52
5275035500,20-24,F,31
5275035500,25-29,M,58
5275035500,25-29,F,35
5275035500,30-34,M,45
5275035500,30-34,F,37
5275035500,35-39,M,47
5275035500,35-39,F,37
5275035500,40-44,M,58
5275035500,40-44,F,44
5275035500,45-49,M,89
5275035500,45-49,F,60
5275035500,50-54,M,132
5275035500,50-54,F,90
5275035500,55-59,M,172
5275035500,55-59,F,134
5275035500,60-64,M,203
5275035500,60-64,F,157
5275035500,65-69,M,241
5275035500,65-69,F,209
5275035500,70-74,M,192
5275035500,70-74,F,173
5275035500,75-79,M,141
5275035500,75-79,F,177
5275035500,80-84,M,78
5275035500,80-84,F,134
5275035500,85-89,M,64
5275035500,85-89,F,141
5275035500,90-94,M,23
5275035500,90-94,F,55
5275035500,95-99,M,4
5275035500,95-99,F,13
5275035500,100+,M,0
5275035500,100+,F,2
5275036000,0-4,M,9
5275036000,0-4,F,7
5275036000,5-9,M,7
5275036000,5-9,F,6
5275036000,10-14,M,9
5275036000,10-14,F,7
5275036000,15-19,M,7
5275036000,15-19,F,10
5275036000,20-24,M,10
5275036000,20-24,F,14
5275036000,25-29,M,17
5275036000,25-29,F,12
5275036000,30-34,M,17
5275036000,30-34,F,14
5275036000,35-39,M,14
5275036000,35-39,F,15
5275036000,40-44,M,17
5275036000,40-44,F,13
5275036000,45-49,M,32
5275036000,45-49,F,17
5275036000,50-54,M,46
5275036000,50-54,F,34
5275036000,55-59,M,73
5275036000,55-59,F,48
5275036000,60-64,M,91
5275036000,60-64,F,57
5275036000,65-69,M,108
5275036000,65-69,F,64
5275036000,70-74,M,76
5275036000,70-74,F,48
5275036000,75-79,M,55
5275036000,75-79,F,65
5275036000,80-84,M,31
5275036000,80-84,F,67
5275036000,85-89,M,27
5275036000,85-89,F,54
5275036000,90-94,M,8
5275036000,90-94,F,29
5275036000,95-99,M,5
5275036000,95-99,F,6
5275036000,100+,M,1
5275036000,100+,F,0
5275037000,0-4,M,5
5275037000,0-4,F,3
5275037000,5-9,M,11
5275037000,5-9,F,9
5275037000,10-14,M,8
5275037000,10-14,F,11
5275037000,15-19,M,16
5275037000,15-19,F,11
5275037000,20-24,M,7
5275037000,20-24,F,9
5275037000,25-29,M,14
5275037000,25-29,F,6
5275037000,30-34,M,15
5275037000,30-34,F,12
5275037000,35-39,M,19
5275037000,35-39,F,6
5275037000,40-44,M,30
5275037000,40-44,F,11
5275037000,45-49,M,24
5275037000,45-49,F,17
5275037000,50-54,M,43
5275037000,50-54,F,16
5275037000,55-59,M,56
5275037000,55-59,F,56
5275037000,60-64,M,99
5275037000,60-64,F,60
5275037000,65-69,M,90
5275037000,65-69,F,87
5275037000,70-74,M,98
5275037000,70-74,F,70
5275037000,75-79,M,87
5275037000,75-79,F,82
5275037000,80-84,M,44
5275037000,80-84,F,57
5275037000,85-89,M,42
5275037000,85-89,F,75
5275037000,90-94,M,15
5275037000,90-94,F,37
5275037000,95-99,M,3
5275037000,95-99,F,13
5275037000,100+,M,0
5275037000,100+,F,0
5275038000,0-4,M,25
5275038000,0-4,F,20
5275038000,5-9,M,34
5275038000,5-9,F,30
5275038000,10-14,M,33
5275038000,10-14,F,33
5275038000,15-19,M,40
5275038000,15-19,F,31
5275038000,20-24,M,43
5275038000,20-24,F,31
5275038000,25-29,M,48
5275038000,25-29,F,42
5275038000,30-34,M,45
5275038000,30-34,F,44
5275038000,35-39,M,39
5275038000,35-39,F,42
5275038000,40-44,M,68
5275038000,40-44,F,44
5275038000,45-49,M,75
5275038000,45-49,F,45
5275038000,50-54,M,110
5275038000,50-54,F,81
5275038000,55-59,M,185
5275038000,55-59,F,125
5275038000,60-64,M,195
5275038000,60-64,F,139
5275038000,65-69,M,208
5275038000,65-69,F,183
5275038000,70-74,M,151
5275038000,70-74,F,148
5275038000,75-79,M,126
5275038000,75-79,F,123
5275038000,80-84,M,78
5275038000,80-84,F,126
5275038000,85-89,M,44
5275038000,85-89,F,100
5275038000,90-94,M,9
5275038000,90-94,F,49
5275038000,95-99,M,3
5275038000,95-99,F,4
5275038000,100+,M,1
5275038000,100+,F,2
5275039000,0-4,M,12
5275039000,0-4,F,8
5275039000,5-9,M,6
5275039000,5-9,F,1
5275039000,10-14,M,8
5275039000,10-14,F,8
5275039000,15-19,M,12
5275039000,15-19,F,12
5275039000,20-24,M,14
5275039000,20-24,F,10
5275039000,25-29,M,30
5275039000,25-29,F,18
5275039000,30-34,M,25
5275039000,30-34,F,13
5275039000,35-39,M,19
5275039000,35-39,F,17
5275039000,40-44,M,10
5275039000,40-44,F,8
5275039000,45-49,M,36
5275039000,45-49,F,13
5275039000,50-54,M,70
5275039000,50-54,F,33
5275039000,55-59,M,68
5275039000,55-59,F,69
5275039000,60-64,M,118
5275039000,60-64,F,74
5275039000,65-69,M,106
5275039000,65-69,F,75
5275039000,70-74,M,71
5275039000,70-74,F,55
5275039000,75-79,M,45
5275039000,75-79,F,68
5275039000,80-84,M,42
5275039000,80-84,F,68
5275039000,85-89,M,29
5275039000,85-89,F,66
5275039000,90-94,M,6
5275039000,90-94,F,23
5275039000,95-99,M,0
5275039000,95-99,F,7
5275039000,100+,M,0
5275039000,100+,F,3
5275040000,0-4,M,8
5275040000,0-4,F,12
5275040000,5-9,M,3
5275040000,5-9,F,3
5275040000,10-14,M,3
5275040000,10-14,F,4
5275040000,15-19,M,9
5275040000,15-19,F,7
5275040000,20-24,M,11
5275040000,20-24,F,7
5275040000,25-29,M,11
5275040000,25-29,F,6
5275040000,30-34,M,15
5275040000,30-34,F,13
5275040000,35-39,M,16
5275040000,35-39,F,9
5275040000,40-44,M,17
5275040000,40-44,F,10
5275040000,45-49,M,18
5275040000,45-49,F,10
5275040000,50-54,M,34
5275040000,50-54,F,16
5275040000,55-59,M,80
5275040000,55-59,F,45
5275040000,60-64,M,102
5275040000,60-64,F,64
5275040000,65-69,M,103
5275040000,65-69,F,75
5275040000,70-74,M,56
5275040000,70-74,F,40
5275040000,75-79,M,40
5275040000,75-79,F,54
5275040000,80-84,M,30
5275040000,80-84,F,67
5275040000,85-89,M,21
5275040000,85-89,F,52
5275040000,90-94,M,6
5275040000,90-94,F,13
5275040000,95-99,M,1
5275040000,95-99,F,4
5275040000,100+,M,0
5275040000,100+,F,2
5275041000,0-4,M,6
5275041000,0-4,F,3
5275041000,5-9,M,16
5275041000,5-9,F,15
5275041000,10-14,M,27
5275041000,10-14,F,21
5275041000,15-19,M,9
5275041000,15-19,F,7
5275041000,20-24,M,14
5275041000,20-24,F,14
5275041000,25-29,M,9
5275041000,25-29,F,6
5275041000,30-34,M,12
5275041000,30-34,F,6
5275041000,35-39,M,12
5275041000,35-39,F,14
5275041000,40-44,M,27
5275041000,40-44,F,25
5275041000,45-49,M,31
5275041000,45-49,F,21
5275041000,50-54,M,37
5275041000,50-54,F,22
5275041000,55-59,M,63
5275041000,55-59,F,49
5275041000,60-64,M,68
5275041000,60-64,F,66
5275041000,65-69,M,83
5275041000,65-69,F,61
5275041000,70-74,M,59
5275041000,70-74,F,45
5275041000,75-79,M,45
5275041000,75-79,F,74
5275041000,80-84,M,36
5275041000,80-84,F,47
5275041000,85-89,M,27
5275041000,85-89,F,48
5275041000,90-94,M,8
5275041000,90-94,F,25
5275041000,95-99,M,2
5275041000,95-99,F,6
5275041000,100+,M,0
5275041000,100+,F,1
5277025000,0-4,M,130
5277025000,0-4,F,137
5277025000,5-9,M,184
5277025000,5-9,F,191
5277025000,10-14,M,309
5277025000,10-14,F,248
5277025000,15-19,M,351
5277025000,15-19,F,364
5277025000,20-24,M,350
5277025000,20-24,F,283
5277025000,25-29,M,302
5277025000,25-29,F,240
5277025000,30-34,M,237
5277025000,30-34,F,249
5277025000,35-39,M,192
5277025000,35-39,F,240
5277025000,40-44,M,303
5277025000,40-44,F,360
5277025000,45-49,M,416
5277025000,45-49,F,465
5277025000,50-54,M,533
5277025000,50-54,F,455
5277025000,55-59,M,543
5277025000,55-59,F,441
5277025000,60-64,M,398
5277025000,60-64,F,386
5277025000,65-69,M,400
5277025000,65-69,F,419
5277025000,70-74,M,269
5277025000,70-74,F,331
5277025000,75-79,M,204
5277025000,75-79,F,291
5277025000,80-84,M,109
5277025000,80-84,F,225
5277025000,85-89,M,70
5277025000,85-89,F,166
5277025000,90-94,M,25
5277025000,90-94,F,73
5277025000,95-99,M,3
5277025000,95-99,F,23
5277025000,100+,M,0
5277025000,100+,F,4
5277031000,0-4,M,8
5277031000,0-4,F,8
5277031000,5-9,M,17
5277031000,5-9,F,13
5277031000,10-14,M,24
5277031000,10-14,F,16
5277031000,15-19,M,22
5277031000,15-19,F,9
5277031000,20-24,M,19
5277031000,20-24,F,24
5277031000,25-29,M,16
5277031000,25-29,F,20
5277031000,30-34,M,11
5277031000,30-34,F,19
5277031000,35-39,M,17
5277031000,35-39,F,24
5277031000,40-44,M,32
5277031000,40-44,F,22
5277031000,45-49,M,46
5277031000,45-49,F,31
5277031000,50-54,M,41
5277031000,50-54,F,41
5277031000,55-59,M,74
5277031000,55-59,F,64
5277031000,60-64,M,112
5277031000,60-64,F,71
5277031000,65-69,M,117
5277031000,65-69,F,97
5277031000,70-74,M,64
5277031000,70-74,F,67
5277031000,75-79,M,58
5277031000,75-79,F,54
5277031000,80-84,M,39
5277031000,80-84,F,72
5277031000,85-89,M,22
5277031000,85-89,F,68
5277031000,90-94,M,5
5277031000,90-94,F,26
5277031000,95-99,M,2
5277031000,95-99,F,8
5277031000,100+,M,0
5277031000,100+,F,3
5277032000,0-4,M,5
5277032000,0-4,F,3
5277032000,5-9,M,8
5277032000,5-9,F,14
5277032000,10-14,M,15
5277032000,10-14,F,10
5277032000,15-19,M,31
5277032000,15-19,F,31
5277032000,20-24,M,21
5277032000,20-24,F,16
5277032000,25-29,M,14
5277032000,25-29,F,13
5277032000,30-34,M,23
5277032000,30-34,F,16
5277032000,35-39,M,25
5277032000,35-39,F,18
5277032000,40-44,M,33
5277032000,40-44,F,25
5277032000,45-49,M,53
5277032000,45-49,F,34
5277032000,50-54,M,95
5277032000,50-54,F,51
5277032000,55-59,M,110
5277032000,55-59,F,76
5277032000,60-64,M,118
5277032000,60-64,F,97
5277032000,65-69,M,146
5277032000,65-69,F,109
5277032000,70-74,M,103
5277032000,70-74,F,77
5277032000,75-79,M,77
5277032000,75-79,F,104
5277032000,80-84,M,50
5277032000,80-84,F,117
5277032000,85-89,M,32
5277032000,85-89,F,101
5277032000,90-94,M,14
5277032000,90-94,F,38
5277032000,95-99,M,1
5277032000,95-99,F,7
5277032000,100+,M,0
5277032000,100+,F,2
5277033000,0-4,M,6
5277033000,0-4,F,4
5277033000,5-9,M,12
5277033000,5-9,F,13
5277033000,10-14,M,12
5277033000,10-14,F,8
5277033000,15-19,M,23
5277033000,15-19,F,20
5277033000,20-24,M,29
5277033000,20-24,F,13
5277033000,25-29,M,25
5277033000,25-29,F,15
5277033000,30-34,M,16
5277033000,30-34,F,8
5277033000,35-39,M,16
